player_id,web_name,first_name,second_name,team,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,form,minutes,status
86,Brooks,David,Brooks,Bournemouth,5.0,0.2,623,566,24,0.6,645,a
87,Christie,Ryan,Christie,Bournemouth,4.9,0.1,10,235,17,0.2,271,i
88,Cook,Lewis,Cook,Bournemouth,4.9,0.0,326,88,7,0.4,214,a
89,Philip,Philip,Billing,Bournemouth,4.9,0.0,0,19,0,0.0,0,u
90,Scott,Alex,Scott,Bournemouth,5.0,0.3,1717,1248,48,2.4,1071,a
91,Sinisterra,Luis,Sinisterra Lucumí,Bournemouth,5.0,0.0,0,16,0,0.0,0,u
92,Faivre,Romain,Faivre,Bournemouth,4.5,0.1,0,120,0,0.0,0,u
93,H.Traorè,Hamed,Traorè,Bournemouth,4.5,0.3,0,775,4,0.0,16,u
94,Sadi,Dominic,Sadi,Bournemouth,4.5,0.0,0,66,0,0.0,0,u
95,Silcott-Duberry,Zain,Silcott-Duberry,Bournemouth,4.4,0.1,0,187,0,0.0,0,u
96,Winterburn,Ben,Winterburn,Bournemouth,4.5,0.0,0,58,1,0.0,6,u
97,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,7.0,1.7,38817,5062,44,3.8,1082,a
98,Enes Ünal,Enes,Ünal,Bournemouth,5.4,0.0,780,509,9,1.6,34,a
99,Adu-Adjei,Daniel,Adu-Adjei,Bournemouth,4.4,0.2,0,302,0,0.0,0,u
100,Kroupi.Jr,Junior,Kroupi,Bournemouth,4.6,4.0,52865,23217,40,2.0,418,a
391,Gannon-Doak,Ben,Gannon-Doak,Bournemouth,4.8,0.0,6,87,7,0.0,53,i
685,Diakité,Bafodé,Diakité,Bournemouth,4.4,0.4,3409,1069,41,2.2,1125,a
687,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,4.4,0.1,124,279,0,0.0,0,a
697,Adli,Amine,Adli,Bournemouth,5.4,0.0,368,282,18,2.0,384,a
713,A.Jimenez,Álex,Jiménez Sánchez,Bournemouth,4.5,0.1,3112,191,22,2.8,707,a
721,Milosavljević,Veljko,Milosavljevic,Bournemouth,4.5,0.0,8,273,17,0.8,365,i
756,DaCosta,Malcom,DaCosta,Bournemouth,4.5,0.0,174,51,0,0.0,0,a
27,Nelson,Reiss,Nelson,Brentford,4.8,0.1,24,317,3,0.2,31,d
83,O.Dango,Dango,Ouattara,Brentford,6.0,1.2,359,91969,64,5.0,1061,n
101,Kelleher,Caoimhín,Kelleher,Brentford,4.5,8.2,24257,12028,43,2.2,1440,a
102,Balcombe,Ellery,Balcombe,Brentford,4.0,0.3,182,412,0,0.0,0,a
103,Cox,Matthew,Cox,Brentford,3.9,0.2,1910,265,0,0.0,0,a
104,Eyestone,Julian,Eyestone,Brentford,3.9,0.1,237,352,0,0.0,0,a
105,Valdimarsson,Hákon Rafn,Valdimarsson,Brentford,3.9,0.7,654,1130,0,0.0,0,a
106,Collins,Nathan,Collins,Brentford,4.9,1.6,12178,3855,45,2.6,1366,a
107,Lewis-Potter,Keane,Lewis-Potter,Brentford,4.8,0.3,3364,709,30,1.8,550,a
108,Ajer,Kristoffer,Ajer,Brentford,4.4,0.2,553,524,24,1.0,611,a
109,Henry,Rico,Henry,Brentford,4.3,0.1,909,290,14,1.6,352,a
110,Kayode,Michael,Kayode,Brentford,4.5,0.7,7384,1642,43,1.8,1387,a
111,Pinnock,Ethan,Pinnock,Brentford,4.2,0.1,697,398,4,0.8,228,a
112,Roerslev,Mads,Roerslev Rasmussen,Brentford,4.5,0.0,0,8,0,0.0,0,u
113,Van den Berg,Sepp,van den Berg,Brentford,4.5,1.2,10934,2224,45,2.2,1440,a
114,Arthur,Benjamin,Arthur,Brentford,3.9,0.2,233,346,0,0.0,0,a
115,Fredrick,Benjamin,Fredrick,Brentford,4.0,0.1,0,130,0,0.0,0,u
116,Hickey,Aaron,Hickey,Brentford,4.0,0.5,9968,1090,24,3.2,410,a
117,Ji-soo,Kim,Ji-soo,Brentford,3.9,0.1,0,139,0,0.0,0,u
118,Meghoma,Jayden,Meghoma,Brentford,4.0,0.0,0,55,0,0.0,0,u
120,Schade,Kevin,Schade,Brentford,7.0,0.7,16297,5447,47,1.4,1233,a
121,Damsgaard,Mikkel,Damsgaard,Brentford,5.8,0.6,4994,3849,43,2.0,1002,a
122,Milambo,Antoni,Milambo,Brentford,5.2,0.0,11,38,1,0.0,45,i
123,Carvalho,Fábio,Freitas Gouveia Carvalho,Brentford,4.7,0.1,21,633,13,0.0,100,i
124,Henderson,Jordan,Henderson,Brentford,5.0,0.5,12440,2502,53,4.8,1218,d
125,Janelt,Vitaly,Janelt,Brentford,4.9,0.0,243,80,16,1.2,308,a
126,Jensen,Mathias,Jensen,Brentford,4.9,0.1,870,304,30,1.8,477,a
127,Nunes,Gustavo,Nunes Fernandes Gomes,Brentford,4.9,0.0,120,52,0,0.0,0,a
128,Onyeka,Frank,Onyeka,Brentford,4.8,0.0,11,314,12,0.0,88,n
129,Yarmoliuk,Yehor,Yarmoliuk,Brentford,5.0,0.1,222,285,39,1.2,1127,a
130,Donovan,Romelle,Donovan,Brentford,4.4,0.1,481,340,0,0.0,0,a
131,Konak,Yunus Emre,Konak,Brentford,4.3,0.2,1154,989,0,0.0,0,a
132,Maghoma,Paris,Maghoma,Brentford,4.5,0.0,372,147,0,0.0,0,a
133,Peart-Harris,Myles,Peart-Harris,Brentford,4.4,0.0,95,94,0,0.0,0,a
134,Trevitt,Ryan,Trevitt,Brentford,4.5,0.0,0,8,0,0.0,0,u
136,Thiago,Igor Thiago,Nascimento Rodrigues,Brentford,7.2,38.6,197360,162327,82,4.4,1311,d
137,Morgan,Iwan,Morgan,Brentford,4.4,0.4,1818,1388,0,0.0,0,a
748,Dasilva,Josh,Dasilva,Brentford,4.9,0.0,3,10,0,0.0,0,i
138,Steele,Jason,Steele,Brighton,4.2,0.3,257,462,0,0.0,0,a
139,Verbruggen,Bart,Verbruggen,Brighton,4.4,5.1,26941,10434,45,3.8,1440,a
140,McGill,Tom,McGill,Brighton,3.9,0.3,707,417,0,0.0,0,a
141,Rushworth,Carl,Rushworth,Brighton,4.0,0.0,0,1,0,0.0,0,u
142,Scherpen,Kjell,Scherpen,Brighton,4.0,0.0,0,2,0,0.0,0,u
143,Boscagli,Olivier,Boscagli,Brighton,4.2,0.1,279,150,1,0.2,52,a
144,Coppola,Diego,Coppola,Brighton,4.2,0.1,82,134,3,0.0,17,a
145,De Cuyper,Maxim,De Cuyper,Brighton,4.3,2.1,14936,7230,40,4.8,700,a
146,Dunk,Lewis,Dunk,Brighton,4.5,0.9,297,17169,37,1.6,1395,s
147,Estupiñan,Pervis,Estupiñán Tenorio,Brighton,4.5,0.0,0,5,0,0.0,0,u
148,F.Kadıoğlu,Ferdi,Kadıoğlu,Brighton,4.4,0.2,2493,924,34,2.4,1152,a
150,Lamptey,Tariq,Lamptey,Brighton,4.4,0.1,0,151,0,0.0,0,u
151,Van Hecke,Jan Paul,van Hecke,Brighton,4.6,4.3,71262,12189,66,5.2,1440,a
152,Veltman,Joël,Veltman,Brighton,4.3,0.1,368,278,10,0.6,358,a
153,Webster,Adam,Webster,Brighton,4.4,0.0,16,16,0,0.0,0,i
154,Cashin,Eiran,Cashin,Brighton,4.0,0.0,0,8,0,0.0,0,u
155,Slater,Jacob,Slater,Brighton,4.0,0.1,0,120,0,0.0,0,u
156,Tasker,Charlie,Tasker,Brighton,3.9,0.1,173,242,0,0.0,0,a
157,Mitoma,Mitoma,Kaoru,Brighton,6.1,1.8,6453,1885,21,0.2,534,a
158,Georginio,Georginio,Rutter,Brighton,5.6,0.4,4460,1586,46,3.2,992,a
159,March,Solly,March,Brighton,5.8,0.0,15,30,0,0.0,0,i
160,Minteh,Yankuba,Minteh,Brighton,6.1,7.1,55286,98924,71,4.2,1371,a
161,Enciso,Julio,Enciso Espínola,Brighton,5.4,0.0,0,4,0,0.0,0,u
162,Gruda,Brajan,Gruda,Brighton,5.4,0.1,396,174,25,1.2,382,a
163,Hinshelwood,Jack,Hinshelwood,Brighton,5.1,0.0,668,256,23,3.8,338,a
164,O'Riley,Matt,O'Riley,Brighton,5.5,0.4,0,301,12,0.0,177,u
165,Sima,Abdallah,Sima,Brighton,5.4,0.0,0,12,0,0.0,0,u
166,Ayari,Yasin,Ayari,Brighton,4.8,0.2,845,933,37,1.6,1077,a
167,Baleba,Carlos,Baleba,Brighton,4.6,1.6,396,17555,25,1.8,894,n
169,Gomez,Diego,Gómez Amarilla,Brighton,4.9,0.2,131,4688,36,1.6,956,s
170,Milner,James,Milner,Brighton,4.9,0.1,433,142,16,0.2,190,a
171,Sarmiento,Jeremy,Sarmiento Morante,Brighton,4.9,0.0,0,12,0,0.0,0,u
172,Watson,Tom,Watson,Brighton,4.8,0.0,133,117,2,0.0,40,a
173,Wieffer,Mats,Wieffer,Brighton,4.9,0.4,4572,3220,56,4.0,1089,a
174,Yalcouye,Malick,Yalcouyé,Brighton,5.0,0.0,0,4,0,0.0,0,u
175,Knight,Joe,Knight,Brighton,4.4,0.1,299,272,1,0.0,1,a
176,Mazilu,Adrian,Mazilu,Brighton,4.5,0.0,0,36,0,0.0,0,u
177,Moran,Andrew,Moran,Brighton,4.5,0.0,0,25,0,0.0,0,u
178,Welbeck,Danny,Welbeck,Brighton,6.5,7.9,40398,124486,59,2.8,984,a
179,Ferguson,Evan,Ferguson,Brighton,5.5,0.0,0,2,0,0.0,0,u
180,Tzimas,Stefanos,Tzimas,Brighton,5.3,0.1,25,561,16,1.2,132,i
181,Kostoulas,Charalampos,Kostoulas,Brighton,4.8,0.3,1988,1382,11,0.6,68,a
744,Oriola,Nehemiah,Oriola,Brighton,4.5,0.0,163,93,1,0.0,1,a
168,Buonanotte,Facundo,Buonanotte,Chelsea,4.6,0.1,265,287,1,0.0,45,a
220,Sánchez,Robert,Lynch Sánchez,Chelsea,4.9,14.9,57635,21796,63,5.2,1354,a
221,Jörgensen,Filip,Jörgensen,Chelsea,4.3,0.2,221,419,1,0.0,84,a
222,Penders,Mike,Penders,Chelsea,4.0,0.0,0,2,0,0.0,0,u
223,Slonina,Gabriel,Słonina,Chelsea,3.9,0.1,250,296,0,0.0,0,a
224,Cucurella,Marc,Cucurella Saseta,Chelsea,6.2,23.2,41968,62521,69,4.0,1346,a
225,James,Reece,James,Chelsea,5.6,9.1,41536,29526,67,4.2,1021,a
226,Chalobah,Trevoh,Chalobah,Chelsea,5.5,18.3,258567,22865,91,7.2,1290,a
227,Colwill,Levi,Samuels Colwill,Chelsea,4.8,0.1,25,85,0,0.0,0,i
228,Gusto,Malo,Gusto,Chelsea,5.0,2.5,99615,4512,68,5.8,887,a
229,B.Badiashile,Benoît,Badiashile Mukinayi,Chelsea,4.4,0.0,112,129,0,0.0,155,a
230,Fofana,Wesley,Fofana,Chelsea,4.4,0.4,13230,1178,37,4.4,577,a
231,M.Sarr,Mamadou,Sarr,Chelsea,4.5,0.0,0,7,0,0.0,0,u
232,Tosin,Tosin,Adarabioyo,Chelsea,4.1,0.3,1500,1634,27,2.6,557,a
233,Acheampong,Josh,Acheampong,Chelsea,3.9,1.4,1778,7995,27,0.0,348,a
234,Anselmino,Aarón,Anselmino,Chelsea,4.0,0.1,0,48,0,0.0,0,u
235,Palmer,Cole,Palmer,Chelsea,10.4,11.0,112865,12338,19,1.6,287,a
236,Neto,Pedro,Lomba Neto,Chelsea,7.3,9.4,76160,50838,76,4.8,1234,a
237,Enzo,Enzo,Fernández,Chelsea,6.6,10.9,30581,126258,69,4.2,1330,a
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,Chelsea,6.5,2.4,9040,42600,32,0.6,449,i
239,Gittens,Jamie,Bynoe-Gittens,Chelsea,6.1,0.1,352,608,21,2.4,423,a
240,Nkunku,Christopher,Nkunku,Chelsea,5.9,0.1,0,56,0,0.0,0,u
241,Caicedo,Moisés,Caicedo Corozo,Chelsea,5.7,8.9,24721,50317,58,-0.4,982,a
243,George,Tyrique,George,Chelsea,4.8,0.1,159,160,4,0.0,142,a
244,Lavia,Roméo,Lavia,Chelsea,4.9,0.0,7,54,4,0.0,105,i
245,Mudryk,Mykhailo,Mudryk,Chelsea,4.9,0.0,22,18,0,0.0,0,s
246,Andrey Santos,Andrey,Nascimento dos Santos,Chelsea,4.5,0.3,2117,1802,15,1.6,425,a
247,D.Essugo,Dário,Luís Essugo,Chelsea,4.3,0.1,72,317,0,0.0,0,i
248,Paez,Kendry,Páez Andrade,Chelsea,4.5,0.0,0,1,0,0.0,0,u
249,João Pedro,João Pedro,Junqueira de Jesus,Chelsea,7.3,30.7,19174,271195,66,1.4,1260,a
250,Delap,Liam,Delap,Chelsea,6.2,0.9,91,3147,12,1.2,346,i
251,N.Jackson,Nicolas,Jackson,Chelsea,6.5,0.1,0,38,0,0.0,0,u
252,Marc Guiu,Marc,Guiu Paz,Chelsea,4.2,8.0,52217,32305,12,1.0,247,a
453,Garnacho,Alejandro,Garnacho Ferreyra,Chelsea,6.4,0.6,4568,6385,32,1.6,556,a
672,Hato,Jorrel,Hato,Chelsea,4.6,0.2,159,378,3,0.0,166,a
743,Emenalo,Landon,Emenalo,Chelsea,4.5,0.0,68,77,0,0.0,0,a
253,Henderson,Dean,Henderson,Crystal Palace,5.1,8.9,33746,14907,64,3.8,1440,a
254,Benitez,Walter,Benítez,Crystal Palace,4.0,0.3,302,419,0,0.0,0,a
255,Matthews,Remi,Matthews,Crystal Palace,3.9,0.1,196,133,0,0.0,0,a
256,Muñoz,Daniel,Muñoz Mejía,Crystal Palace,5.9,10.9,3136,522256,89,5.8,1260,i
257,Lacroix,Maxence,Lacroix,Crystal Palace,5.2,7.2,79367,23764,81,5.0,1440,a
258,Mitchell,Tyrick,Mitchell,Crystal Palace,5.0,2.5,13356,7863,71,3.2,1434,a
259,Sosa,Borna,Sosa,Crystal Palace,4.8,0.1,413,206,1,0.0,1,a
260,Guéhi,Marc,Guéhi,Crystal Palace,5.3,40.9,254055,19873,92,5.6,1350,a
261,Richards,Chris,Richards,Crystal Palace,4.6,4.3,33429,8134,73,4.2,1432,a
262,Chadi Riad,Chadi,Riad Dnanou,Crystal Palace,4.0,0.0,9,208,0,0.0,0,d
263,Clyne,Nathaniel,Clyne,Crystal Palace,3.8,0.7,11574,1364,4,0.6,156,a
264,Holding,Rob,Holding,Crystal Palace,4.0,0.0,0,22,0,0.0,0,u
